period_start_month,period_end_month,method,block_mean_length_months,n_paths,horizon_months,seed,risk_per_trade_pct,mc_policy,mc_cap_nav_ccy,mc_policy_apply,mc_policy_start_month,policy_total_cash_out_ccy_p05,policy_total_cash_out_ccy_p50,policy_total_cash_out_ccy_p95,policy_ending_nav_ccy_p05,policy_ending_nav_ccy_p50,policy_ending_nav_ccy_p95,policy_flow_aware_ending_value_ccy_p05,policy_flow_aware_ending_value_ccy_p50,policy_flow_aware_ending_value_ccy_p95,policy_flow_aware_multiple_p05,policy_flow_aware_multiple_p50,policy_flow_aware_multiple_p95,policy_prob_any_cashout,policy_avg_cashout_events,ending_nav_p05,ending_nav_p50,ending_nav_p95,wealth_multiple_p05,wealth_multiple_p50,wealth_multiple_p95,cagr_annualized_p05,cagr_annualized_p50,cagr_annualized_p95,max_drawdown_magnitude_p50,max_drawdown_magnitude_p95,max_drawdown_magnitude_p99,prob_negative_horizon_return,prob_maxdd_ge_5pc_eom,prob_maxdd_ge_7pc_eom,prob_maxdd_ge_10pc_eom,prob_maxdd_ge_20pc_eom,prob_maxdd_ge_30pc_eom,prob_maxdd_ge_5x_risk_eom,prob_maxdd_ge_7x_risk_eom,prob_maxdd_ge_10x_risk_eom,prob_no_breach_ge_5x_risk_eom,prob_no_breach_ge_7x_risk_eom,prob_no_breach_ge_10x_risk_eom,cond_es_maxdd_ge_5x_risk,cond_es_maxdd_ge_7x_risk,cond_es_maxdd_ge_10x_risk,mc_ttb_ge_5x_risk_p50,mc_ttb_ge_7x_risk_p50,mc_ttb_ge_10x_risk_p50,mc_maxdd_xrisk_p50,mc_maxdd_xrisk_p95,mc_maxdd_xrisk_p99
2008-01,2025-08,stationary_bootstrap,6,10000,36,42,0.0100,cap_nav,100000.00,yearly,1,2186.63,13689.13,36697.57,98860.86,105845.35,122398.84,105131.59,121655.74,148795.02,1.0513,1.2166,1.4880,0.985,1.8216,105153.58,122843.09,155766.77,1.05,1.23,1.56,0.0169,0.0710,0.1592,0.0327,0.0523,0.0674,0.0081,0.0633,0.0080,0.0004,0.0000,0.0000,0.0633,0.0080,0.0004,0.9367,0.9920,0.9996,5.97,7.81,10.48,22,23,30,3.27,5.23,6.74
2008-01,2025-08,stationary_bootstrap,6,10000,212,42,0.0100,cap_nav,100000.00,yearly,1,84760.44,133603.31,192478.73,98446.46,103519.32,116942.49,188367.85,238403.07,297906.10,1.8837,2.3840,2.9791,1.0,15.4487,232453.71,365818.86,621532.69,2.32,3.66,6.22,0.0489,0.0762,0.1090,0.0452,0.0731,0.0883,0.0000,0.3664,0.0675,0.0021,0.0000,0.0000,0.3664,0.0675,0.0021,0.6336,0.9325,0.9979,6.19,7.98,10.88,102,114,137,4.52,7.31,8.83
2008-01,2025-08,stationary_bootstrap,7,10000,12,42,0.0100,cap_nav,100000.00,yearly,1,0.00,0.00,0.00,99090.41,105891.09,123453.83,99090.41,105891.09,123453.83,0.9909,1.0589,1.2345,0.0,0.0,99090.41,105891.09,123453.83,0.99,1.06,1.23,-0.0091,0.0589,0.2345,0.0143,0.0443,0.0500,0.0862,0.0101,0.0009,0.0000,0.0000,0.0000,0.0101,0.0009,0.0000,0.9899,0.9991,1.0000,5.84,7.83,NaN,9,11,NaN,1.43,4.43,5.00
2008-01,2025-08,stationary_bootstrap,7,10000,36,42,0.0100,cap_nav,100000.00,yearly,1,2203.74,13830.00,37039.84,98792.73,105777.87,123168.29,105320.30,121516.33,148952.45,1.0532,1.2152,1.4895,0.986,1.8192,105359.69,122708.17,156119.60,1.05,1.23,1.56,0.0176,0.0706,0.1601,0.0319,0.0513,0.0661,0.0068,0.0561,0.0062,0.0000,0.0000,0.0000,0.0561,0.0062,0.0000,0.9439,0.9938,1.0000,5.93,7.80,NaN,22,22,NaN,3.19,5.13,6.61
2008-01,2025-08,stationary_bootstrap,7,10000,212,42,0.0100,cap_nav,100000.00,yearly,1,83044.95,133634.83,194023.97,98524.23,103373.70,116942.49,186769.36,239009.97,300243.07,1.8677,2.3901,3.0024,1.0,15.3918,229343.08,367347.84,633758.67,2.29,3.67,6.34,0.0481,0.0764,0.1102,0.0452,0.0705,0.0845,0.0000,0.3333,0.0525,0.0017,0.0000,0.0000,0.3333,0.0525,0.0017,0.6667,0.9475,0.9983,6.14,7.90,10.74,100,112,117,4.52,7.05,8.45
2008-01,2025-08,stationary_bootstrap,8,10000,12,42,0.0100,cap_nav,100000.00,yearly,1,0.00,0.00,0.00,99147.61,105841.03,123834.15,99147.61,105841.03,123834.15,0.9915,1.0584,1.2383,0.0,0.0,99147.61,105841.03,123834.15,0.99,1.06,1.24,-0.0085,0.0584,0.2383,0.0148,0.0452,0.0493,0.0841,0.0092,0.0008,0.0000,0.0000,0.0000,0.0092,0.0008,0.0000,0.9908,0.9992,1.0000,5.84,7.76,NaN,9,11,NaN,1.48,4.52,4.93
2008-01,2025-08,stationary_bootstrap,8,10000,36,42,0.0100,cap_nav,100000.00,yearly,1,2190.98,13565.89,37687.89,98858.43,105666.86,123118.25,105189.74,121362.71,150185.68,1.0519,1.2136,1.5019,0.9851,1.8197,105242.93,122470.82,157647.90,1.05,1.22,1.58,0.0172,0.0699,0.1638,0.0319,0.0500,0.0648,0.0061,0.0505,0.0060,0.0001,0.0000,0.0000,0.0505,0.0060,0.0001,0.9495,0.9940,0.9999,5.95,7.75,10.20,22,25,24,3.19,5.00,6.48
2008-01,2025-08,stationary_bootstrap,8,10000,212,42,0.0100,cap_nav,100000.00,yearly,1,82974.81,133712.54,195416.37,98528.63,103291.89,117152.62,186874.85,238681.13,301628.28,1.8687,2.3868,3.0163,1.0,15.3693,228481.53,366704.15,640300.45,2.28,3.67,6.40,0.0479,0.0763,0.1108,0.0452,0.0696,0.0825,0.0000,0.3076,0.0488,0.0017,0.0000,0.0000,0.3076,0.0488,0.0017,0.6924,0.9512,0.9983,6.09,7.87,11.01,103,113,133,4.52,6.96,8.25
2008-01,2025-08,stationary_bootstrap,9,10000,12,42,0.0100,cap_nav,100000.00,yearly,1,0.00,0.00,0.00,99044.16,105919.00,124009.85,99044.16,105919.00,124009.85,0.9904,1.0592,1.2401,0.0,0.0,99044.16,105919.00,124009.85,0.99,1.06,1.24,-0.0096,0.0592,0.2401,0.0148,0.0452,0.0486,0.0879,0.0088,0.0004,0.0000,0.0000,0.0000,0.0088,0.0004,0.0000,0.9912,0.9996,1.0000,5.75,7.74,NaN,9,9,NaN,1.48,4.52,4.86
2008-01,2025-08,stationary_bootstrap,9,10000,36,42,0.0100,cap_nav,100000.00,yearly,1,2121.98,13610.48,38479.49,98820.74,105771.87,124320.79,105090.39,121629.17,150901.88,1.0509,1.2163,1.5090,0.9873,1.8184,105110.84,122795.95,158629.20,1.05,1.23,1.59,0.0168,0.0708,0.1663,0.0327,0.0495,0.0631,0.0061,0.0473,0.0047,0.0001,0.0000,0.0000,0.0473,0.0047,0.0001,0.9527,0.9953,0.9999,5.87,7.75,11.18,22,21,22,3.27,4.95,6.31
2008-01,2025-08,stationary_bootstrap,9,10000,212,42,0.0100,cap_nav,100000.00,yearly,1,80872.03,133265.32,197382.60,98648.55,103321.84,117674.25,185162.19,238662.25,303327.00,1.8516,2.3866,3.0333,1.0,15.3545,225463.76,365713.28,649602.12,2.25,3.66,6.50,0.0471,0.0762,0.1117,0.0452,0.0689,0.0821,0.0000,0.2810,0.0454,0.0013,0.0000,0.0000,0.2810,0.0454,0.0013,0.7190,0.9546,0.9987,6.11,7.84,11.06,105,116,111,4.52,6.89,8.21
